Date,Open,High,Low,Close,Volume,Adj Close
2014-10-02,303.00,303.75,300.42,302.44,1000,302.44
2014-10-01,307.09,307.25,305.29,306.75,900,306.75
2014-09-30,316.37,317.50,313.83,315.38,1200,315.38
2014-09-29,320.75,321.43,319.01,321.43,2000,321.43
2014-09-26,324.25,326.42,324.25,326.42,600,326.42
2014-09-25,331.00,331.00,325.50,326.40,1100,326.40
2014-09-24,331.00,332.50,331.00,332.00,2500,332.00
2014-09-23,328.98,329.50,328.74,328.85,1100,328.85
2014-09-22,328.55,330.00,328.55,328.98,400,328.98
2014-09-19,325.00,327.12,324.90,326.75,500,326.75
2014-09-18,325.00,325.00,323.96,324.30,500,324.30
2014-09-17,326.99,327.28,324.94,326.75,400,326.75
2014-09-16,326.20,329.57,326.20,328.00,600,328.00
2014-09-15,323.50,324.85,323.07,323.07,600,323.07
2014-09-12,323.55,325.50,323.50,323.50,200,323.50
2014-09-11,322.58,324.00,322.58,323.46,200,323.46
2014-09-10,324.25,325.64,324.00,325.64,900,325.64
2014-09-09,321.60,323.25,321.60,322.00,400,322.00
2014-09-08,324.79,326.36,324.10,325.48,500,325.48
2014-09-05,323.75,324.88,323.00,323.56,300,323.56
2014-09-04,327.25,329.50,327.25,328.25,600,328.25
2014-09-03,329.00,330.00,328.50,329.33,600,329.33
2014-09-02,330.00,331.02,329.00,329.00,400,329.00
2014-08-29,326.00,327.00,326.00,326.50,200,326.50
2014-08-28,327.50,327.50,326.29,326.42,400,326.42
2014-08-27,330.25,330.76,329.25,329.50,1200,329.50
2014-08-26,331.50,331.50,330.50,331.00,700,331.00
2014-08-25,331.32,331.50,331.08,331.50,600,331.50
2014-08-22,329.00,331.50,329.00,331.08,500,331.08
2014-08-21,332.49,333.54,332.49,333.00,800,333.00
2014-08-20,333.00,333.00,331.50,332.46,400,332.46
2014-08-19,335.50,335.50,333.25,334.00,600,334.00
2014-08-18,336.81,336.81,335.25,336.63,200,336.63
2014-08-15,331.50,332.75,331.50,332.75,500,332.75
2014-08-14,331.50,332.75,331.50,332.36,300,332.36
2014-08-13,333.00,334.53,333.00,333.75,900,333.75
2014-08-12,330.00,331.50,330.00,330.75,300,330.75
2014-08-11,325.75,328.25,325.75,326.50,600,326.50
2014-08-08,320.50,323.73,320.50,323.00,900,323.00
2014-08-07,324.00,325.58,322.50,322.71,900,322.71
2014-08-06,322.42,322.42,318.86,319.92,500,319.92
2014-08-05,319.31,320.00,317.53,317.53,300,317.53
2014-08-04,322.50,325.16,322.50,325.16,300,325.16
2014-08-01,321.00,322.78,320.86,322.78,400,322.78
2014-07-31,323.00,323.96,320.60,322.50,600,322.50
2014-07-30,327.00,327.00,326.26,326.50,500,326.50
2014-07-29,327.75,330.00,327.15,327.15,1100,327.15
2014-07-28,325.75,325.75,323.75,324.75,700,324.75
2014-07-25,323.75,324.24,323.75,324.05,1400,324.05
2014-07-24,323.85,324.25,322.99,323.90,300,323.90
2014-07-23,325.50,325.50,323.75,323.90,1100,323.90
2014-07-22,322.25,324.75,322.25,324.00,1700,324.00
2014-07-21,326.39,326.50,324.25,326.10,400,326.10
2014-07-18,325.00,326.06,325.00,325.90,500,325.90
2014-07-17,324.50,326.00,324.35,324.35,500,324.35
2014-07-16,323.00,325.00,323.00,323.65,400,323.65
2014-07-15,322.25,323.75,322.00,322.50,1700,322.50
2014-07-14,321.75,323.00,321.50,322.00,500,322.00
2014-07-11,320.34,321.75,320.34,320.50,500,320.50
2014-07-10,321.25,321.25,316.99,320.00,600,320.00
2014-07-09,324.57,327.89,324.57,326.45,1300,326.45
2014-07-08,322.50,324.00,322.50,324.00,500,324.00
2014-07-07,324.30,324.30,322.04,323.39,400,323.39
2014-07-03,324.75,326.23,324.75,325.30,200,325.30
2014-07-02,326.23,326.23,325.67,325.94,700,325.94
2014-07-01,323.00,325.00,323.00,324.81,1000,324.81
2014-06-30,322.50,322.50,320.00,320.50,1300,320.50
2014-06-27,321.50,321.50,320.42,320.84,800,320.84
2014-06-26,320.50,322.25,320.50,320.92,7300,320.92
2014-06-25,320.50,321.50,320.00,321.13,900,321.13
2014-06-24,323.37,323.37,319.89,320.50,900,320.50
2014-06-23,319.05,321.00,319.00,321.00,700,321.00
2014-06-20,319.00,319.00,318.53,318.60,1100,318.60
2014-06-19,316.50,318.38,316.50,318.00,700,318.00
2014-06-18,311.93,314.31,310.92,314.00,3300,314.00
2014-06-17,313.14,313.14,311.25,312.38,1200,312.38
2014-06-16,310.30,311.00,310.30,311.00,2300,311.00
2014-06-13,308.00,309.66,308.00,309.63,500,309.63
2014-06-12,306.25,307.52,304.84,304.84,1400,304.84
2014-06-11,304.30,304.30,303.00,303.00,400,303.00
2014-06-10,303.05,303.05,301.00,302.17,1800,302.17
2014-06-09,301.75,303.91,301.75,303.85,4800,303.85
2014-06-06,304.47,305.79,304.47,305.74,400,305.74
2014-06-05,304.50,306.21,304.50,306.00,6100,306.00
2014-06-04,306.50,307.15,304.50,307.15,1900,307.15
2014-06-03,301.00,301.00,297.76,298.95,15600,298.95
2014-06-02,303.50,304.00,301.75,304.00,500,304.00
2014-05-30,303.75,304.83,303.25,304.69,500,304.69
2014-05-29,307.50,307.50,305.00,305.02,700,305.02
2014-05-28,310.00,310.00,309.24,310.00,1300,310.00
2014-05-27,306.50,308.80,306.50,308.80,3600,308.80
2014-05-23,305.50,305.50,303.00,303.52,4300,303.52
2014-05-22,303.25,303.30,300.75,302.75,900,302.75
2014-05-21,300.50,301.02,299.07,301.02,800,301.02
2014-05-20,297.50,299.43,297.50,298.72,1000,298.72
2014-05-19,301.50,304.30,301.50,304.00,1100,304.00
2014-05-16,308.00,308.70,308.00,308.50,1500,308.50
2014-05-15,305.50,306.50,302.26,302.75,2000,302.75
2014-05-14,304.75,306.00,303.99,303.99,2600,303.99
2014-05-13,301.50,303.50,301.50,302.75,900,302.75
2014-05-12,299.25,301.57,299.25,301.29,2600,301.29
2014-05-09,301.00,301.79,301.00,301.79,600,301.79
2014-05-08,296.74,298.29,296.71,297.23,1500,297.23
2014-05-07,286.75,288.97,286.08,287.00,1700,287.00
2014-05-06,283.39,283.75,282.90,283.33,600,283.33
2014-05-05,283.00,285.00,283.00,285.00,700,285.00
2014-05-02,285.25,286.18,284.28,285.53,700,285.53
2014-05-01,283.75,285.56,283.60,285.10,1000,285.10
2014-04-30,281.50,284.50,281.50,282.60,1800,282.60
2014-04-29,286.25,286.58,285.65,286.33,1000,286.33
2014-04-28,285.29,286.57,285.25,285.33,900,285.33
2014-04-25,285.50,286.90,285.50,286.90,2000,286.90
2014-04-24,286.90,286.90,285.31,286.54,1300,286.54
2014-04-23,286.65,286.90,286.65,286.90,800,286.90
2014-04-22,283.00,284.25,283.00,284.06,800,284.06
2014-04-21,285.00,286.00,285.00,285.50,700,285.50
2014-04-17,286.49,287.50,286.49,287.25,1000,287.25
2014-04-16,286.75,287.80,286.59,287.00,1100,287.00
2014-04-15,282.50,286.00,282.50,283.09,1600,283.09
2014-04-14,286.28,286.29,283.97,284.00,1000,284.00
2014-04-11,281.75,283.65,281.75,282.55,1200,282.55
2014-04-10,281.77,282.75,279.94,279.97,800,279.97
2014-04-09,280.75,283.00,280.75,282.17,1100,282.17
2014-04-08,282.00,282.01,280.91,281.75,2500,281.75
2014-04-07,283.50,285.25,282.75,284.00,8000,284.00
2014-04-04,285.00,285.25,282.60,283.50,1100,283.50
2014-04-03,284.50,285.34,283.31,283.42,1000,283.42
2014-04-02,283.25,285.25,283.25,284.55,2800,284.55
2014-04-01,280.40,281.50,280.40,280.52,5600,280.52
2014-03-31,284.00,284.00,282.07,282.07,1700,282.07
2014-03-28,283.00,283.00,279.75,279.75,900,279.75
2014-03-27,279.75,279.75,277.81,278.75,7500,278.75
2014-03-26,278.95,281.00,276.50,276.75,3400,276.75
2014-03-25,278.00,278.83,277.31,277.75,1600,277.75
2014-03-24,276.25,276.48,273.27,275.00,2000,275.00
2014-03-21,281.42,282.15,279.19,279.19,1300,279.19
2014-03-20,279.00,280.77,278.00,279.40,2600,279.40
2014-03-19,282.75,284.77,281.68,283.50,1200,283.50
2014-03-18,285.64,288.25,285.64,288.00,3000,288.00
2014-03-17,282.50,284.55,282.50,283.90,2500,283.90
2014-03-14,281.75,285.82,281.75,284.95,2000,284.95
2014-03-13,290.00,290.00,284.28,285.00,6400,285.00
2014-03-12,296.57,297.80,294.50,297.80,21500,297.80
2014-03-11,303.75,305.50,301.50,302.25,11600,302.25
2014-03-10,306.15,306.54,304.00,304.25,40000,304.25
2014-03-07,315.25,315.25,312.97,312.97,12800,312.97
2014-03-06,313.42,313.89,311.00,311.30,20600,311.30
2014-03-05,310.25,311.00,308.03,308.50,99500,308.50
2014-03-04,309.75,310.77,306.91,309.12,18300,309.12
2014-03-03,302.22,303.75,301.49,301.49,3800,301.49
2014-02-28,307.75,309.19,306.71,309.19,2400,309.19
2014-02-27,304.75,305.50,304.00,304.50,2200,304.50
2014-02-26,304.50,305.00,303.65,305.00,3600,305.00
2014-02-25,305.74,305.74,303.54,303.98,3500,303.98
2014-02-24,305.50,308.14,305.50,308.14,1800,308.14
2014-02-21,307.75,307.75,304.93,305.75,5100,305.75
2014-02-20,305.00,308.20,304.17,308.18,4800,308.18
2014-02-19,309.00,309.00,307.65,307.65,1500,307.65
2014-02-18,307.00,308.96,307.00,308.75,2000,308.75
2014-02-14,299.00,301.88,299.00,301.88,2100,301.88
2014-02-13,292.74,297.05,292.50,297.05,2100,297.05
2014-02-12,297.50,299.25,297.29,299.23,2900,299.23
2014-02-11,291.50,295.01,291.50,295.01,2300,295.01
2014-02-10,291.33,292.67,291.17,292.12,1700,292.12
2014-02-07,292.00,295.00,291.75,295.00,2800,295.00
2014-02-06,285.12,288.72,285.12,288.50,2400,288.50
2014-02-05,275.25,280.00,275.25,279.75,4700,279.75
2014-02-04,263.78,264.18,259.25,263.87,3900,263.87
2014-02-03,265.00,267.75,264.91,266.00,5000,266.00
2014-01-31,266.20,269.43,266.03,268.57,2000,268.57
2014-01-30,270.76,273.77,270.62,273.02,1800,273.02
2014-01-29,268.00,272.79,268.00,271.48,2300,271.48
2014-01-28,273.50,273.86,273.00,273.67,2300,273.67
2014-01-27,276.27,276.50,272.09,275.55,3000,275.55
2014-01-24,281.50,281.50,276.50,276.50,3700,276.50
2014-01-23,279.55,281.23,279.50,280.83,2100,280.83
2014-01-22,285.00,285.00,282.95,283.75,3100,283.75
2014-01-21,285.84,285.84,284.00,284.35,3900,284.35
2014-01-17,284.99,285.25,283.32,285.00,4000,285.00
2014-01-16,276.50,280.17,276.50,280.17,4300,280.17
2014-01-15,283.00,283.26,281.00,282.00,2300,282.00
2014-01-14,281.00,283.73,281.00,283.00,3800,283.00
2014-01-13,282.50,284.00,279.85,280.57,6700,280.57
2014-01-10,280.00,282.46,280.00,282.46,4100,282.46
2014-01-09,281.75,281.75,280.00,281.30,3600,281.30
2014-01-08,280.00,281.25,280.00,280.75,2300,280.75
2014-01-07,279.92,280.26,279.50,280.26,2400,280.26
2014-01-06,280.25,280.25,278.69,278.75,3400,278.75
2014-01-03,278.00,278.69,277.00,277.34,3400,277.34
2014-01-02,277.79,279.52,277.50,277.76,2800,277.76
2013-12-31,277.84,280.06,277.84,280.06,3200,280.06
2013-12-30,279.50,279.85,277.25,278.70,4200,278.70
2013-12-27,273.60,274.00,272.75,273.75,4900,273.75
2013-12-26,269.00,271.50,269.00,271.25,4000,271.25
2013-12-24,270.00,270.00,267.75,268.50,2200,268.50
2013-12-23,268.70,271.00,268.70,270.69,8400,270.69
2013-12-20,267.00,269.00,267.00,269.00,3800,269.00
2013-12-19,267.00,268.74,267.00,268.40,3100,268.40
2013-12-18,270.97,271.72,267.25,270.50,4900,270.50
2013-12-17,266.25,266.25,263.87,265.25,4800,265.25
2013-12-16,264.19,264.19,262.54,263.50,3300,263.50
2013-12-13,263.50,264.19,261.40,263.50,6700,263.50
2013-12-12,266.92,268.00,266.56,266.87,4000,266.87
2013-12-11,268.50,270.06,268.04,268.10,4000,268.10
2013-12-10,269.07,271.93,268.36,269.84,2600,269.84
2013-12-09,270.50,270.50,268.27,268.27,2800,268.27
2013-12-06,273.50,273.50,270.75,272.99,8400,272.99
2013-12-05,270.00,270.00,267.50,267.98,3500,267.98
2013-12-04,269.75,269.75,266.75,268.75,13100,268.75
2013-12-03,272.00,272.00,269.25,269.27,3600,269.27
2013-12-02,274.50,276.03,274.50,275.45,1700,275.45
2013-11-29,276.77,278.46,276.71,277.89,3300,277.89
2013-11-27,275.25,276.18,274.78,274.96,2900,274.96
2013-11-26,275.00,276.64,275.00,276.55,23000,276.55
2013-11-25,278.40,278.50,274.50,275.95,16600,275.95
2013-11-22,279.19,280.89,279.00,279.93,2500,279.93
2013-11-21,279.50,283.50,279.50,281.90,2000,281.90
2013-11-20,282.50,282.50,280.75,282.00,1700,282.00
2013-11-19,281.50,283.21,281.25,283.10,2500,283.10
2013-11-18,282.00,284.25,282.00,283.55,1500,283.55
2013-11-15,281.50,284.48,281.50,283.50,3400,283.50
2013-11-14,280.32,281.71,280.32,281.14,4100,281.14
2013-11-13,278.75,283.50,278.75,283.50,2300,283.50
2013-11-12,277.20,279.18,274.50,276.00,8000,276.00
2013-11-11,277.50,277.50,275.50,277.23,3000,277.23
2013-11-08,275.50,275.77,275.00,275.77,1900,275.77
2013-11-07,273.66,281.57,273.66,276.23,1000,276.23
2013-11-06,278.45,278.45,277.00,277.92,1800,277.92
2013-11-05,275.81,276.24,275.01,275.58,5100,275.58
2013-11-04,283.27,285.00,283.00,284.20,2500,284.20
2013-11-01,282.25,283.50,282.25,283.50,2200,283.50
2013-10-31,284.75,286.75,284.53,286.00,1300,286.00
2013-10-30,288.19,290.50,288.19,288.62,1300,288.62
2013-10-29,288.75,289.96,288.75,289.26,2200,289.26
2013-10-28,288.23,290.75,288.05,289.73,1500,289.73
2013-10-25,288.54,289.79,288.19,289.00,2100,289.00
2013-10-24,288.99,289.75,288.00,288.75,2100,288.75
2013-10-23,289.75,289.88,288.35,289.75,1700,289.75
2013-10-22,293.00,293.88,292.00,293.50,1500,293.50
2013-10-21,290.75,292.19,290.75,291.05,2400,291.05
2013-10-18,289.80,292.75,289.80,292.75,2100,292.75
2013-10-17,289.00,293.50,289.00,293.45,1000,293.45
2013-10-16,290.00,290.34,289.68,290.00,1800,290.00
2013-10-15,290.43,290.43,288.79,289.55,10100,289.55
2013-10-14,289.19,291.45,288.01,291.32,1200,291.32
2013-10-11,288.79,290.80,288.71,290.64,1100,290.64
2013-10-10,291.41,293.86,291.41,293.55,1400,293.55
2013-10-09,289.92,290.57,288.80,290.57,3500,290.57
2013-10-08,281.60,283.35,281.60,282.46,800,282.46
2013-10-07,280.54,281.75,280.54,281.75,900,281.75
2013-10-04,285.18,288.23,285.00,287.43,1000,287.43
2013-10-03,286.00,286.75,285.00,286.74,1700,286.74
2013-10-02,286.75,286.75,286.00,286.70,1300,286.70
2013-10-01,287.75,290.57,287.75,289.84,1100,289.84
2013-09-30,289.63,292.79,289.39,291.50,2000,291.50
2013-09-27,299.28,299.28,297.20,298.73,1000,298.73
2013-09-26,301.32,302.94,300.75,302.59,1200,302.59
2013-09-25,299.68,303.50,299.26,301.82,1700,301.82
2013-09-24,303.94,306.18,303.70,305.20,4200,305.20
2013-09-23,303.14,303.14,301.11,302.70,2200,302.70
2013-09-20,303.49,303.50,301.16,302.01,2600,302.01
2013-09-19,303.49,303.50,302.00,302.50,1300,302.50
2013-09-18,296.98,302.00,294.56,301.27,1300,301.27
2013-09-17,292.78,296.00,292.78,295.20,1100,295.20
2013-09-16,292.49,293.73,292.49,293.01,800,293.01
2013-09-13,287.02,290.50,287.02,290.31,2200,290.31
2013-09-12,285.07,286.25,285.07,286.00,4500,286.00
2013-09-11,284.33,288.60,284.32,287.88,1300,287.88
2013-09-10,290.50,292.60,290.40,291.37,1500,291.37
2013-09-09,286.00,289.79,286.00,289.70,1300,289.70
2013-09-06,282.62,285.00,281.10,284.52,1200,284.52
2013-09-05,281.32,283.94,281.32,282.40,2400,282.40
2013-09-04,281.09,282.80,279.51,281.85,1900,281.85
2013-09-03,279.52,281.39,277.50,278.75,800,278.75
2013-08-30,278.06,278.50,276.93,276.93,1300,276.93
2013-08-29,279.01,281.64,279.00,280.75,1200,280.75
2013-08-28,280.00,283.01,280.00,281.50,800,281.50
2013-08-27,280.56,283.25,280.55,280.60,900,280.60
2013-08-26,280.05,283.00,280.05,281.90,1600,281.90
2013-08-23,283.50,285.21,283.50,284.98,2600,284.98
2013-08-22,281.75,284.15,281.75,283.93,600,283.93
2013-08-21,279.06,282.05,279.00,279.29,900,279.29
2013-08-20,280.25,283.50,280.25,282.26,1500,282.26
2013-08-19,285.29,287.73,285.02,285.20,1000,285.20
2013-08-16,287.98,287.98,285.81,286.10,800,286.10
2013-08-15,289.45,289.45,285.70,287.21,800,287.21
2013-08-14,288.25,288.25,286.03,286.30,1300,286.30
2013-08-13,285.25,287.00,283.50,286.00,2100,286.00
2013-08-12,287.25,289.00,287.25,288.75,2200,288.75
2013-08-09,282.20,284.40,282.20,283.74,1500,283.74
2013-08-08,280.14,282.85,278.67,282.50,2900,282.50
2013-08-07,280.25,283.00,280.25,282.00,1700,282.00
2013-08-06,284.00,284.00,283.03,283.74,2200,283.74
2013-08-05,278.25,279.00,277.30,278.90,1100,278.90
2013-08-02,276.07,277.25,275.37,276.80,1300,276.80
2013-08-01,273.25,274.48,272.40,273.00,2100,273.00
2013-07-31,265.86,269.07,265.86,268.20,1500,268.20
2013-07-30,266.50,267.30,265.05,266.78,1900,266.78
2013-07-29,268.96,268.96,265.75,267.23,1500,267.23
2013-07-26,274.48,274.48,270.00,270.01,1000,270.01
2013-07-25,272.25,272.93,271.05,272.50,1500,272.50
2013-07-24,273.50,274.84,273.00,274.12,1700,274.12
2013-07-23,271.99,272.00,270.77,271.00,1100,271.00
2013-07-22,267.00,267.33,265.29,266.62,2000,266.62
2013-07-19,267.81,269.26,267.00,269.26,2900,269.26
2013-07-18,270.00,270.95,269.47,270.90,1800,270.90
2013-07-17,270.45,270.45,268.00,270.05,2200,270.05
2013-07-16,266.00,267.60,265.78,266.30,2800,266.30
2013-07-15,270.02,272.30,270.02,272.00,4200,272.00
2013-07-12,270.00,270.00,268.00,269.73,3600,269.73
2013-07-11,264.02,268.05,264.00,267.00,3000,267.00
2013-07-10,260.50,260.50,258.33,258.52,3700,258.52
2013-07-09,262.67,262.67,258.75,261.37,3600,261.37
2013-07-08,258.36,258.39,255.90,255.90,2300,255.90
2013-07-05,260.50,260.80,257.18,260.39,700,260.39
2013-07-03,257.07,259.85,257.00,257.65,800,257.65
2013-07-02,261.50,262.35,258.50,258.50,1300,258.50
2013-07-01,253.25,254.40,252.25,253.48,1900,253.48
2013-06-28,251.50,253.53,250.15,252.43,2600,252.43
2013-06-27,251.25,254.85,251.25,254.60,1900,254.60
2013-06-26,248.50,252.25,248.50,250.20,2400,250.20
2013-06-25,246.30,250.01,246.30,248.60,1900,248.60
2013-06-24,247.50,247.50,243.11,246.24,3000,246.24
2013-06-21,252.30,256.20,252.15,256.20,2300,256.20
2013-06-20,252.99,253.00,249.00,249.50,1800,249.50
2013-06-19,261.50,264.10,259.20,259.20,2000,259.20
2013-06-18,259.02,259.75,258.10,258.96,1100,258.96
2013-06-17,258.70,260.99,256.55,258.47,6300,258.47
2013-06-14,256.64,256.97,253.57,254.95,2200,254.95
2013-06-13,258.00,262.81,258.00,261.90,5100,261.90
2013-06-12,254.33,255.50,250.65,253.12,5100,253.12
2013-06-11,250.25,253.25,249.75,250.74,6400,250.74
2013-06-10,256.55,256.56,253.28,253.75,2500,253.75
2013-06-07,251.25,256.80,251.00,255.37,2800,255.37
2013-06-06,247.02,250.00,246.80,248.50,4300,248.50
2013-06-05,254.75,256.74,253.37,253.43,2500,253.43
2013-06-04,261.00,261.00,258.00,259.00,3100,259.00
2013-06-03,254.50,256.85,253.14,256.82,3400,256.82
2013-05-31,254.25,255.70,253.83,255.51,2900,255.51
2013-05-30,262.97,265.25,262.89,263.96,1400,263.96
2013-05-29,265.50,267.15,264.00,265.10,3800,265.10
2013-05-28,272.82,276.00,272.75,272.82,2800,272.82
2013-05-24,276.24,281.65,275.00,277.50,2900,277.50
2013-05-23,290.50,291.50,283.55,291.50,2300,291.50
2013-05-22,300.80,304.58,299.92,299.92,3300,299.92
2013-05-21,298.00,301.50,298.00,301.50,2300,301.50
2013-05-20,288.71,288.71,285.95,286.75,900,286.75
2013-05-17,276.38,279.80,276.03,278.75,1800,278.75
2013-05-16,277.00,278.43,276.99,278.34,2100,278.34
2013-05-15,278.15,280.00,277.85,279.20,1700,279.20
2013-05-14,277.00,279.50,274.50,278.50,2600,278.50
2013-05-13,278.50,278.75,277.43,278.70,3200,278.70
2013-05-10,281.94,282.42,279.75,281.80,1500,281.80
2013-05-09,285.00,288.50,285.00,287.10,3100,287.10
2013-05-08,283.50,286.25,283.50,286.25,1500,286.25
2013-05-07,276.50,279.02,276.50,277.80,2000,277.80
2013-05-06,275.75,277.30,275.58,275.59,1300,275.59
2013-05-03,273.68,277.50,273.68,276.00,2100,276.00
2013-05-02,272.61,273.65,271.13,272.70,3100,272.70
2013-05-01,271.25,271.25,269.23,269.75,4000,269.75
2013-04-30,275.24,275.25,273.20,273.52,1600,273.52
2013-04-29,274.22,276.11,274.22,274.85,1800,274.85
2013-04-26,272.45,275.67,272.45,274.50,1300,274.50
2013-04-25,273.03,278.25,273.03,278.00,1900,278.00
2013-04-24,268.50,271.75,268.50,271.00,1900,271.00
2013-04-23,264.50,269.00,264.50,268.00,2100,268.00
2013-04-22,263.75,265.90,262.01,264.00,29400,264.00
2013-04-19,268.25,268.70,265.80,268.70,1500,268.70
2013-04-18,267.88,268.96,266.85,268.04,2100,268.04
2013-04-17,269.00,270.30,267.70,267.70,2400,267.70
2013-04-16,273.22,273.22,271.00,271.65,2300,271.65
2013-04-15,279.25,279.25,273.03,273.03,2900,273.03
2013-04-12,284.65,284.65,282.00,282.10,10300,282.10
2013-04-11,277.59,282.21,277.50,280.99,17900,280.99
2013-04-10,269.76,273.15,269.76,272.97,4000,272.97
2013-04-09,259.02,260.63,254.00,260.25,53900,260.25
2013-04-08,253.76,256.77,253.76,256.53,15600,256.53
2013-04-05,254.00,257.00,253.76,254.60,37600,254.60
2013-04-04,264.24,268.00,264.00,264.00,26100,264.00
2013-04-03,267.70,267.70,262.75,263.83,3300,263.83
2013-04-02,269.75,273.00,269.75,270.75,9500,270.75
2013-04-01,274.75,276.35,273.32,274.59,2200,274.59
2013-03-28,279.75,280.10,278.75,279.00,14300,279.00
2013-03-27,288.75,288.75,285.53,287.00,2800,287.00
2013-03-26,287.77,290.00,287.77,289.85,8100,289.85
2013-03-25,295.00,295.00,291.20,291.40,4500,291.40
2013-03-22,291.76,294.40,291.75,293.50,1600,293.50
2013-03-21,291.75,293.25,290.83,290.83,4800,290.83
2013-03-20,295.99,295.99,293.45,295.00,2600,295.00
2013-03-19,292.00,295.00,291.80,292.00,3700,292.00
2013-03-18,291.50,296.60,291.50,295.45,4300,295.45
2013-03-15,292.97,292.99,289.75,291.00,1300,291.00
2013-03-14,292.75,293.25,290.42,291.03,8900,291.03
2013-03-13,296.25,297.00,294.50,296.98,1300,296.98
2013-03-12,294.60,296.99,294.60,295.70,8900,295.70
2013-03-11,294.77,298.62,294.75,297.80,19000,297.80
2013-03-08,287.52,293.95,287.52,291.76,13900,291.76
2013-03-07,291.99,294.10,291.99,292.84,2200,292.84
2013-03-06,293.88,294.53,292.25,293.18,700,293.18
2013-03-05,290.83,295.00,290.83,292.54,1900,292.54
2013-03-04,291.50,291.67,290.02,291.67,1000,291.67
2013-03-01,295.25,297.00,295.05,296.80,1100,296.80
2013-02-28,298.50,300.30,295.50,300.24,2500,300.24
2013-02-27,299.50,301.20,297.20,299.77,3200,299.77
2013-02-26,300.50,302.49,299.85,302.49,2100,302.49
2013-02-25,297.50,299.75,295.90,298.48,2200,298.48
2013-02-22,297.25,297.99,294.59,297.99,1600,297.99
2013-02-21,299.00,305.00,298.50,300.00,4100,300.00
2013-02-20,303.23,303.23,300.37,300.40,2300,300.40
2013-02-19,299.99,302.50,299.99,301.25,2000,301.25
2013-02-15,296.40,298.25,295.35,296.57,800,296.57
2013-02-14,298.00,298.49,297.00,297.24,1800,297.24
2013-02-13,300.49,302.75,300.49,302.00,2600,302.00
2013-02-12,300.77,302.31,299.89,302.31,1100,302.31
2013-02-11,300.50,304.00,300.50,304.00,1000,304.00
2013-02-08,298.00,300.55,298.00,299.00,1300,299.00
2013-02-07,300.00,301.64,298.00,299.73,1800,299.73
2013-02-06,294.28,300.00,294.28,299.67,3900,299.67
